GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
products,com.bootexample4.products,ProductsApplication,5,3,0,0,2,1,1,1,1,1
products,com.bootexample4.products.model,Product,9,22,0,0,3,10,3,6,3,6
products,com.bootexample4.products.controller,ProductController,39,43,0,0,9,10,3,6,3,6
